,rest_wave,flux
75,499.928,2.3784915781711073e-10
76,510.796,4.258374258569134e-10
77,521.664,2.892864439235049e-10
78,532.532,2.7658151367672424e-10
79,543.4,4.6464549383112497e-10
80,549.9208,4.2331606944994455e-10
81,556.4416,4.060898337014735e-10
82,565.136,5.082958171754134e-10
83,576.004,4.998333500367805e-10
84,586.872,1.5237446406279633e-10
85,597.74,2.1989723365140777e-10
86,608.608,5.432252705691643e-10
87,619.476,5.00548833000274e-10
88,630.3439999999999,5.131031311279525e-10
89,641.212,6.567227113413175e-10
90,652.08,4.5789346365785746e-10
91,662.948,8.160488220731214e-10
92,673.816,5.627311232418064e-10
93,684.684,7.056217903935143e-10
94,695.552,5.576070306515891e-10
95,706.42,6.646319421827213e-10
96,715.1144,6.232189294236348e-10
97,722.722,6.345168509416364e-10
98,733.59,6.97558843278044e-10
99,744.458,7.050960790947864e-10
100,755.326,6.812135745654991e-10
101,766.194,7.291692214136871e-10
102,778.1487999999999,7.650723270322403e-10
103,789.0168,7.680419428184196e-10
104,798.798,7.484470558946426e-10
105,809.6659999999999,7.29711488946733e-10
106,820.534,4.454613294933981e-10
107,831.402,9.002346428334792e-10
108,842.27,7.188750635382196e-10
109,853.138,2.74828602438211e-10
110,864.006,8.552541010809702e-10
111,874.874,8.249096274339186e-10
112,885.742,8.200219252593113e-10
113,896.61,8.32103981097543e-10
114,907.478,6.978901438701829e-10
115,918.346,8.403703264325733e-10
116,929.2139999999999,8.024268166446618e-10
117,940.082,7.78755108194586e-10
118,950.95,8.416599694884755e-10
119,961.818,8.727101936959228e-10
120,972.686,8.912158110800356e-10
121,983.554,9.556978971597203e-10
122,994.422,2.7498248909137178e-09
123,1005.29,2.717013558832268e-09
124,1016.158,3.254992236412099e-09
125,1027.026,3.4232890920087212e-09
126,1037.894,2.646557351326124e-09
127,1048.762,3.3118418072894346e-09
128,1059.6299999999999,2.1393900504483447e-09
129,1070.498,3.101770061749088e-09
130,1081.366,2.7064524417612094e-09
131,1092.234,3.6707574642754006e-09
132,1103.102,3.302966358144021e-09
133,1113.97,2.2218721479978653e-09
134,1124.838,2.7767761328054425e-09
135,1135.706,3.9614105783994704e-09
136,1146.574,3.9714797259885966e-09
137,1157.442,3.911451556072955e-09
138,1168.31,4.009582578815086e-09
139,1179.1779999999999,3.4793230976497178e-09
140,1190.046,4.074257136177719e-09
141,1200.914,4.0614905474805625e-09
142,1211.782,3.7642232957461375e-09
143,1222.65,3.2176095198573675e-09
144,1233.518,4.0464535265128915e-09
145,1244.386,3.5140649456024685e-09
146,1255.254,3.9348509135292815e-09
147,1266.122,3.959643296894677e-09
148,1276.99,2.8764503450537383e-09
149,1287.858,3.477242850923497e-09
150,1298.7259999999999,3.555990628996902e-09
151,1309.594,3.25557227962598e-09
152,1320.462,2.138463198599289e-09
153,1331.33,3.050998584549663e-09
154,1342.198,3.1945631340742503e-09
155,1353.066,4.5041663761496246e-09
156,1363.934,4.164414270942331e-09
157,1374.802,3.956267566606656e-09
158,1385.67,4.387270943391035e-09
159,1396.538,4.485967798327694e-09
160,1407.406,4.112639097743227e-09
161,1418.274,4.2172492022283e-09
162,1429.142,4.472479768584592e-09
163,1440.01,4.3783125152978955e-09
164,1450.878,4.206807543361485e-09
165,1461.746,4.670367853252236e-09
166,1472.614,4.421082342120297e-09
167,1483.482,4.2257154390231805e-09
168,1494.35,4.394295154417383e-09
169,1505.218,4.5540934637735455e-09
170,1516.086,4.810881197889953e-09
171,1526.954,4.713868289232937e-09
172,1537.822,4.509158654435823e-09
173,1548.69,4.365952376852509e-09
174,1559.558,4.5029846478164805e-09
175,1567.1656,4.647975405322683e-09
176,1572.5996,4.742117565923648e-09
177,1581.294,4.6241333367524155e-09
178,1592.162,4.536095707248516e-09
