wavelength flux unc
4.297374687905908104e+03 5.092649937746022092e-17 7.866504996172156802e-18
4.298690603991312855e+03 4.910219885858882135e-17 7.672089428081368495e-18
4.300006520076718516e+03 5.476228807910132001e-17 7.611591092440465157e-18
4.301322436162123267e+03 4.961749598426240526e-17 7.542932620056726201e-18
4.302638352247528928e+03 5.002306263859715473e-17 7.524711485523408107e-18
4.303954268332934589e+03 4.444505289590706791e-17 7.548304330954645563e-18
4.305270184418339340e+03 5.422321778262296208e-17 7.658904169117273234e-18
4.306586100503745001e+03 5.747501697180162363e-17 7.599012156865371265e-18
4.307902016589150662e+03 5.745114123060089304e-17 7.570242815160776963e-18
4.309217932674555414e+03 4.780146396279408576e-17 7.453463937822378175e-18
4.310533848759961074e+03 5.129537560854456829e-17 7.601750124692921787e-18
4.311849764845365826e+03 5.830476515297601590e-17 7.805821372074041585e-18
4.313165680930771487e+03 5.145540196984907703e-17 7.936666455728904609e-18
4.314481597016176238e+03 5.360658441446673186e-17 8.138620120741888657e-18
4.315797513101581899e+03 4.877533678517726736e-17 8.293769425154784740e-18
4.317113429186987560e+03 5.237341363110532757e-17 8.384200118441531937e-18
4.318429345272392311e+03 5.241842218259556291e-17 8.527006233753911741e-18
4.319745261357797972e+03 5.017858582864692478e-17 8.360173830369316695e-18
4.321061177443203633e+03 4.398534230739704746e-17 8.095129445675688121e-18
4.322377093528608384e+03 4.735489231113385760e-17 7.914353258705286687e-18
4.323693009614014045e+03 5.506999264952614588e-17 7.845104179364184870e-18
4.325008925699418796e+03 5.718647652180842630e-17 7.773375212546649075e-18
4.326324841784824457e+03 5.679186504750632913e-17 7.908805358336893531e-18
4.327640757870230118e+03 5.257735004804660122e-17 7.999914339725934211e-18
4.328956673955634869e+03 5.195205444451571569e-17 8.094877982769472000e-18
4.330272590041040530e+03 6.110868905384906572e-17 8.319304490664296704e-18
4.331588506126445282e+03 5.641837645732638608e-17 8.217167537348699059e-18
