wavelength flux err
6.844000000000000000e+03 2.378165817329381260e-01 7.896926459307316432e-03
6.845000000000000000e+03 2.422782468112407439e-01 7.825863302025542340e-03
6.846000000000000000e+03 2.483216089077087962e-01 7.769322280988497607e-03
6.847000000000000000e+03 2.457065735544207985e-01 7.708441576279584720e-03
6.848000000000000000e+03 2.487614529392943030e-01 7.628027614785749984e-03
6.849000000000000000e+03 2.501777506658675043e-01 7.559397203970929374e-03
6.850000000000000000e+03 2.470936014709987638e-01 7.533412430048475744e-03
6.851000000000000000e+03 2.578111173089566166e-01 7.545683046382132587e-03
6.852000000000000000e+03 2.681294094090931335e-01 7.604082485390998083e-03
6.853000000000000000e+03 2.852833426975491804e-01 7.576854264119642877e-03
6.854000000000000000e+03 2.893684668376008684e-01 7.486647328289926413e-03
6.855000000000000000e+03 2.709044797656765535e-01 7.480694418626200951e-03
6.856000000000000000e+03 2.382285138587299789e-01 7.505306390430030970e-03
6.857000000000000000e+03 2.244636804430967525e-01 7.456727918406785317e-03
6.858000000000000000e+03 2.312194026654242063e-01 7.417005168354670434e-03
6.859000000000000000e+03 2.134781886380899829e-01 8.074682202425853550e-03
6.860000000000000000e+03 2.268459456004478514e-01 8.814150963403313485e-03
6.861000000000000000e+03 2.294273072714061446e-01 9.408423736541451921e-03
6.862000000000000000e+03 2.403956830080183904e-01 9.821755712349406614e-03
6.863000000000000000e+03 2.456590002573051379e-01 9.850190237315510980e-03
6.864000000000000000e+03 2.503991613284428097e-01 9.857892311943113745e-03
6.865000000000000000e+03 2.091883174648250521e-01 9.896725153872652780e-03
6.866000000000000000e+03 1.822191216754607268e-01 9.902781550620042006e-03
6.867000000000000000e+03 2.063653234359206223e-01 9.950776344316819566e-03
6.868000000000000000e+03 2.276189371064885336e-01 9.803753242925620712e-03
6.869000000000000000e+03 2.178660625083926328e-01 9.491117585959208541e-03
6.870000000000000000e+03 2.251361469475238741e-01 9.536891857660366803e-03
6.871000000000000000e+03 2.435773706562166518e-01 9.402330136379135825e-03
6.872000000000000000e+03 2.168450507509809555e-01 9.320803263117594453e-03
6.873000000000000000e+03 2.109151512408034279e-01 9.165010851962073282e-03
6.874000000000000000e+03 2.322117059577133436e-01 9.019444924418350620e-03
6.875000000000000000e+03 2.347958397017596566e-01 8.835629012095910437e-03
6.876000000000000000e+03 2.411187552694004366e-01 8.656052006572377208e-03
6.877000000000000000e+03 2.533306503278037747e-01 8.557768104026248004e-03
6.878000000000000000e+03 2.785435361764910800e-01 8.508519344152731465e-03
6.879000000000000000e+03 2.578186100128719294e-01 8.525755600154732647e-03
6.880000000000000000e+03 2.270351678927333416e-01 9.372168474747826286e-03
6.881000000000000000e+03 2.504814116946411096e-01 9.209650137193922670e-03
6.882000000000000000e+03 2.726917686129534113e-01 9.405000924524656650e-03
6.883000000000000000e+03 2.794746242233806521e-01 9.376629162750936899e-03
6.884000000000000000e+03 2.908100225081279855e-01 9.780005278593583568e-03
6.885000000000000000e+03 3.088334504276311065e-01 9.567130878958133786e-03
6.886000000000000000e+03 3.047734616524053752e-01 9.719413165509560582e-03
6.887000000000000000e+03 2.530085580239301857e-01 9.300607287040428550e-03
6.888000000000000000e+03 2.134650310092549574e-01 9.292718389358091066e-03
6.889000000000000000e+03 2.341629723295265975e-01 8.998738334934027611e-03
6.890000000000000000e+03 2.511596012504644926e-01 9.060449844784320556e-03
6.891000000000000000e+03 2.715201173405131230e-01 8.696674181093162759e-03
6.892000000000000000e+03 2.645560539651836685e-01 8.578169284299897931e-03
6.893000000000000000e+03 2.302546199444196751e-01 8.413189783023284837e-03
6.894000000000000000e+03 2.312473789035175697e-01 8.181687263553635500e-03
6.895000000000000000e+03 2.227192237435563771e-01 7.908893104127612955e-03
6.896000000000000000e+03 2.024813765681169053e-01 8.031798649253610659e-03
6.897000000000000000e+03 2.121887509694058982e-01 8.242317531044379350e-03
6.898000000000000000e+03 2.143025513075529076e-01 8.436143767428390047e-03
6.899000000000000000e+03 2.173366974734897983e-01 8.535661057328124829e-03
6.900000000000000000e+03 2.366266769167058581e-01 8.510245696377323477e-03
6.901000000000000000e+03 2.520158857556127341e-01 8.490789906983792212e-03
6.902000000000000000e+03 2.431724382073703616e-01 8.458453736842739060e-03
6.903000000000000000e+03 2.335409739136471985e-01 8.378317244447824538e-03
6.904000000000000000e+03 2.237655073399270333e-01 8.253943781708480629e-03
6.905000000000000000e+03 2.298359598154735006e-01 8.059017427866637870e-03
6.906000000000000000e+03 2.264461138906678495e-01 7.817508902564116249e-03
6.907000000000000000e+03 2.150872990035028465e-01 7.760125368008646655e-03
6.908000000000000000e+03 2.246127895669500774e-01 7.749323022080692111e-03
6.909000000000000000e+03 2.223077268518254546e-01 8.029441532040413471e-03
6.910000000000000000e+03 2.370413759345610938e-01 8.335190967760258349e-03
6.911000000000000000e+03 2.386647133049841496e-01 8.425059157794153111e-03
6.912000000000000000e+03 2.480462466209573114e-01 8.421477334487264405e-03
6.913000000000000000e+03 2.435749120921134880e-01 8.377346708832241959e-03
6.914000000000000000e+03 2.349375750203362978e-01 8.349779364435349835e-03
6.915000000000000000e+03 2.441267254289511690e-01 8.289216305800295101e-03
6.916000000000000000e+03 2.495192927998200194e-01 8.146686852571477164e-03
6.917000000000000000e+03 2.470802899854628587e-01 7.902333822836681704e-03
6.918000000000000000e+03 2.562434500473663723e-01 7.981771043417204212e-03
6.919000000000000000e+03 2.757912793847540622e-01 8.297558653778017851e-03
6.920000000000000000e+03 2.494765909077451271e-01 8.700468884288933141e-03
6.921000000000000000e+03 2.144130191212007819e-01 9.026963489583639949e-03
6.922000000000000000e+03 2.250616184387337348e-01 9.014808043140217983e-03
6.923000000000000000e+03 2.147878620265941674e-01 8.979491075409497258e-03
6.924000000000000000e+03 2.460140218239067755e-01 8.993479923666367754e-03
6.925000000000000000e+03 2.672924036657691738e-01 9.000164115294124675e-03
6.926000000000000000e+03 2.480040645412274480e-01 8.916479768070617248e-03
6.927000000000000000e+03 2.533410142219359451e-01 8.600774452776753856e-03
6.928000000000000000e+03 2.490186307906166185e-01 8.009442527161431125e-03
6.929000000000000000e+03 2.410207112260178142e-01 7.619680501815781840e-03
6.930000000000000000e+03 2.411880814988962007e-01 7.425997217137346451e-03
6.931000000000000000e+03 2.342719191331558148e-01 7.378758392284269323e-03
6.932000000000000000e+03 2.405214961856561862e-01 7.342331458203942354e-03
6.933000000000000000e+03 2.411345274774544245e-01 7.346419868670201608e-03
6.934000000000000000e+03 2.219606031268490653e-01 7.392518133538867296e-03
6.935000000000000000e+03 2.266551970436471997e-01 7.667676700078280942e-03
6.936000000000000000e+03 2.407202358173603229e-01 7.984251493771238675e-03
6.937000000000000000e+03 2.389067257076652184e-01 8.132300349697113573e-03
6.938000000000000000e+03 2.262586444371093020e-01 8.301763579654923217e-03
6.939000000000000000e+03 2.206010439293072667e-01 8.262136969524276620e-03
6.940000000000000000e+03 2.287861344623407511e-01 8.149944773641818255e-03
6.941000000000000000e+03 2.432197058327623673e-01 8.078371098576939136e-03
6.942000000000000000e+03 2.315985566076758095e-01 8.027608953628601746e-03
6.943000000000000000e+03 2.093074827578413344e-01 7.963087965941735222e-03
6.944000000000000000e+03 1.961042737658459378e-01 8.058017819192263287e-03
6.945000000000000000e+03 1.948725028563727812e-01 8.228381830053574375e-03
6.946000000000000000e+03 1.942139047845737876e-01 8.607316388987186484e-03
6.947000000000000000e+03 2.212902236686195845e-01 8.947239224198707402e-03
6.948000000000000000e+03 2.612740074998435857e-01 8.963082432529174623e-03
6.949000000000000000e+03 2.642760425863591722e-01 8.961755181757334945e-03
6.950000000000000000e+03 2.412825597480163231e-01 8.940323415962708742e-03
6.951000000000000000e+03 2.130078407949430597e-01 8.894052471638472582e-03
6.952000000000000000e+03 2.114449806729698511e-01 8.911653679580720105e-03
6.953000000000000000e+03 2.247028053643647383e-01 8.615343009512528918e-03
6.954000000000000000e+03 2.209259463674359825e-01 8.107879626391863853e-03
6.955000000000000000e+03 2.406359357890058559e-01 7.745850919741967787e-03
6.956000000000000000e+03 2.672233493211471078e-01 7.518849138842657182e-03
6.957000000000000000e+03 2.409167292787068593e-01 7.511947066457843290e-03
6.958000000000000000e+03 2.208142789947015738e-01 7.546412821148556008e-03
6.959000000000000000e+03 2.239555359355257791e-01 7.419885440565552985e-03
6.960000000000000000e+03 2.130493275887217486e-01 7.222244651301981157e-03
6.961000000000000000e+03 2.028096022786521901e-01 7.309102403088649745e-03
6.962000000000000000e+03 2.064673948742089260e-01 7.374302917446933642e-03
6.963000000000000000e+03 2.130136141815591744e-01 7.394667832737933898e-03
6.964000000000000000e+03 2.222565386155139489e-01 7.407141479505861131e-03
6.965000000000000000e+03 2.542933954574701505e-01 7.425420186115485287e-03
6.966000000000000000e+03 2.528976206661934234e-01 7.537099396285864596e-03
6.967000000000000000e+03 2.403844251433499835e-01 7.719518411721354792e-03
6.968000000000000000e+03 2.392251903703735416e-01 7.770777188248886511e-03
6.969000000000000000e+03 2.277683330118740468e-01 7.764193795919198567e-03
6.970000000000000000e+03 2.272529984161640870e-01 7.760003551482501719e-03
6.971000000000000000e+03 2.246946280608633495e-01 7.761789305490257064e-03
6.972000000000000000e+03 2.243939632072800283e-01 7.794943770020131349e-03
6.973000000000000000e+03 2.309687554440863766e-01 7.842832884339805480e-03
6.974000000000000000e+03 2.481659506075976074e-01 7.993613797733372522e-03
6.975000000000000000e+03 2.472418456025151090e-01 8.138038376875225688e-03
6.976000000000000000e+03 2.390321197977989531e-01 8.239932763223744780e-03
6.977000000000000000e+03 2.558519319700864325e-01 8.275831430810289338e-03
6.978000000000000000e+03 2.596106939516050760e-01 8.250979006184209694e-03
6.979000000000000000e+03 2.337751633063046564e-01 8.220232969168119949e-03
6.980000000000000000e+03 2.374731028472704675e-01 8.191612786941636012e-03
6.981000000000000000e+03 2.463515741179827800e-01 8.199213816179462891e-03
6.982000000000000000e+03 2.385336998874994507e-01 8.179573532229297839e-03
6.983000000000000000e+03 2.405858690405788536e-01 7.831168943942498281e-03
6.984000000000000000e+03 2.566632504108728452e-01 7.489750242743578590e-03
6.985000000000000000e+03 2.729378713635414178e-01 7.376253723849628824e-03
6.986000000000000000e+03 2.646068909613542575e-01 7.302944492450808012e-03
6.987000000000000000e+03 2.565140862824838996e-01 7.314617003995631771e-03
6.988000000000000000e+03 2.544208831039393992e-01 7.330200009004613285e-03
6.989000000000000000e+03 2.495601276550546421e-01 7.366565217068107678e-03
6.990000000000000000e+03 2.478837207182459923e-01 7.396390196949406519e-03
6.991000000000000000e+03 2.438962645607713475e-01 7.411966880481276297e-03
6.992000000000000000e+03 2.286310307040919920e-01 7.388488090599562054e-03
6.993000000000000000e+03 2.300694967003502345e-01 7.351243526212645867e-03
6.994000000000000000e+03 2.261203865564227755e-01 7.332215701720517197e-03
6.995000000000000000e+03 2.150959473314890125e-01 7.322297704510555109e-03
6.996000000000000000e+03 2.203653522784122520e-01 7.277579259556780748e-03
6.997000000000000000e+03 2.186994966186998623e-01 7.228057650891276179e-03
6.998000000000000000e+03 2.004984159610904426e-01 7.253566345412779462e-03
6.999000000000000000e+03 1.906048705723897285e-01 7.307895356664227682e-03
7.000000000000000000e+03 2.089494128416890806e-01 7.383789787814653768e-03
7.001000000000000000e+03 2.102562866146893139e-01 7.451103642988088707e-03
7.002000000000000000e+03 2.069725704353992946e-01 7.534660813476032511e-03
7.003000000000000000e+03 2.160175742957262945e-01 7.575714330076052314e-03
7.004000000000000000e+03 2.318489532630970962e-01 7.579795698395249033e-03
7.005000000000000000e+03 2.504441133648399043e-01 7.562726520944579658e-03
7.006000000000000000e+03 2.548979871996774338e-01 7.537563680423300765e-03
7.007000000000000000e+03 2.322553289558798306e-01 7.652744181029437487e-03
7.008000000000000000e+03 2.208154201457182553e-01 7.757812443356373530e-03
7.009000000000000000e+03 2.355058178227648069e-01 7.700643850599416494e-03
7.010000000000000000e+03 2.252444337777515793e-01 7.656913933831207240e-03
7.011000000000000000e+03 2.071427691756111966e-01 7.720684926350421945e-03
7.012000000000000000e+03 2.116938730057725537e-01 7.763170136899684090e-03
7.013000000000000000e+03 2.182324444316590673e-01 7.754752647049467131e-03
7.014000000000000000e+03 2.378343497072968604e-01 7.682018740081349162e-03
7.015000000000000000e+03 2.447007835815266097e-01 7.538513448795434134e-03
7.016000000000000000e+03 2.451849649882552051e-01 7.371857806243517150e-03
7.017000000000000000e+03 2.387769486216906045e-01 7.182791423946406628e-03
7.018000000000000000e+03 2.357326186728286588e-01 7.179027489639830568e-03
7.019000000000000000e+03 2.384965257792639182e-01 7.214184281774725302e-03
7.020000000000000000e+03 2.381237964378847549e-01 7.194015438719337553e-03
7.021000000000000000e+03 2.260014794100870528e-01 7.169364042255871664e-03
7.022000000000000000e+03 2.326419580521422448e-01 7.108999609434214426e-03
7.023000000000000000e+03 2.349837003057721752e-01 7.082043811803977011e-03
7.024000000000000000e+03 2.237138096449482194e-01 7.137352137411337970e-03
7.025000000000000000e+03 2.240018261453092796e-01 7.170944302260731477e-03
7.026000000000000000e+03 2.307625077177190009e-01 7.200977984287675569e-03
7.027000000000000000e+03 2.369159453001331572e-01 7.224686582736488533e-03
7.028000000000000000e+03 2.466410269467340655e-01 7.224055004019383844e-03
7.029000000000000000e+03 2.518523239409299896e-01 7.185170152735308180e-03
7.030000000000000000e+03 2.420276197044579636e-01 7.125431255869825974e-03
7.031000000000000000e+03 2.252904795408116612e-01 7.137999063072600868e-03
7.032000000000000000e+03 2.322533188083928946e-01 7.161944177386202898e-03
7.033000000000000000e+03 2.292424880228509099e-01 7.126619643028178283e-03
7.034000000000000000e+03 2.142602469281552069e-01 7.100770649866621625e-03
7.035000000000000000e+03 2.052233890882120548e-01 7.168128638283951040e-03
7.036000000000000000e+03 2.237130773850481147e-01 7.229355942161101549e-03
7.037000000000000000e+03 2.427269667704764766e-01 7.259789387700314560e-03
7.038000000000000000e+03 2.405996289763661089e-01 7.261071006787409195e-03
7.039000000000000000e+03 2.340198939306604997e-01 7.254011977556132709e-03
7.040000000000000000e+03 2.426103152528293061e-01 7.300616910918444197e-03
7.041000000000000000e+03 2.536016969067207416e-01 7.368319950098380089e-03
7.042000000000000000e+03 2.415933858082504049e-01 7.384388617923938990e-03
7.043000000000000000e+03 2.190578308795715079e-01 7.397511072212331444e-03
7.044000000000000000e+03 2.277184517664841978e-01 7.493442973559058355e-03
7.045000000000000000e+03 2.273596427620999394e-01 7.582132909531616796e-03
7.046000000000000000e+03 2.155745774398441783e-01 7.617587563088857108e-03
7.047000000000000000e+03 2.028951063121993692e-01 7.650482021181753516e-03
7.048000000000000000e+03 2.027684901408134677e-01 7.701843012205567170e-03
7.049000000000000000e+03 2.183206381553666753e-01 7.725880725676501602e-03
7.050000000000000000e+03 2.333606397139769695e-01 7.707512767499019764e-03
7.051000000000000000e+03 2.349054726702616558e-01 7.688916034845953013e-03
7.052000000000000000e+03 2.287039332681720105e-01 7.668872099459321176e-03
7.053000000000000000e+03 2.176550036355023032e-01 7.546133896242524647e-03
7.054000000000000000e+03 2.316753174606669685e-01 7.368194143072596958e-03
7.055000000000000000e+03 2.225079803976624804e-01 7.327864617246935761e-03
