wavelength,flux,unc
5297.532379987497,8.2865641339454645e-19,1.792591671637027e-38
5299.028659720304,8.333606546468279e-19,1.6655668711106394e-38
5300.524939453112,7.790546362650329e-19,1.6400179560018094e-38
5302.021219185922,7.064012414362902e-19,1.6811723504872694e-38
5303.517498918728,5.866680593674189e-19,1.4525422335307642e-38
5305.013778651536,7.928908907886353e-19,2.2962752528910561e-38
5306.510058384345,9.131734115763114e-19,4.601852991291577e-38
5308.006338117153,5.992406306180842e-19,4.206551593829754e-38
5309.502617849962,7.573782578823227e-19,4.3460026581876413e-38
5310.99889758277,1.0921978355121365e-18,4.236641021555905e-38
5312.495177315579,9.918953100864881e-19,3.7498690243541134e-38
5313.991457048386,8.030140661266903e-19,3.2342477258519996e-38
5315.487736781195,8.837792356614502e-19,2.682935220077769e-38
5316.984016514003,7.988769092128095e-19,2.440379257791688e-38
5318.480296246812,6.690889566943e-19,2.401922231832462e-38
5319.976575979619,8.49826318852986e-19,2.473055200942978e-38
5321.472855712427,9.528896837714492e-19,2.504393385927033e-38
5322.969135445236,8.99102706078685e-19,2.468040635229209e-38
5324.465415178044,8.234107908995865e-19,2.4306758700716767e-38
5325.961694910853,9.295181329940504e-19,2.455806200518595e-38
5327.457974643661,1.2736813182247628e-18,5.187648151100547e-38
5328.954254376469,6.478203265180427e-19,1.163577769318595e-38
5330.450534109277,8.641517969878299e-19,1.3619536464932832e-38
5331.946813842086,6.998293043682176e-19,1.0844940800042511e-38
5333.443093574894,7.016534418867084e-19,1.1369064209068191e-38
5334.939373307701,6.291720882075e-19,1.1018165172279084e-38
5336.435653040511,7.492273375660181e-19,1.1221680523248027e-38
5337.931932773318,6.995120498128218e-19,1.099531022332831e-38
5339.428212506127,6.2966273650356e-19,1.1432296865974195e-38
5340.924492238935,7.66140678114683e-19,1.1679415488038243e-38
5342.420771971744,9.672277116749864e-19,1.293826693753682e-38
5343.917051704551,9.061562406346545e-19,1.343383724797807e-38
5345.413331437359,8.594493565171971e-19,1.3748216062874e-38
