wavelength flux unc
5.479000000000000000e+03 7.188073825091123581e-03 1.037417561747133732e-03
5.480000000000000000e+03 6.616482511162757874e-03 1.029711449518799782e-03
5.481000000000000000e+03 3.548328997567296028e-03 1.031476655043661594e-03
5.482000000000000000e+03 2.774630906060338020e-03 1.003448269329965115e-03
5.483000000000000000e+03 3.999025560915470123e-03 1.018595066852867603e-03
5.484000000000000000e+03 5.115533247590065002e-03 1.019541639834642410e-03
5.485000000000000000e+03 7.578811142593622208e-03 1.047233818098902702e-03
5.486000000000000000e+03 5.754246376454830170e-03 1.019560848362743855e-03
5.487000000000000000e+03 4.059388767927885056e-03 9.906499180942773819e-04
5.488000000000000000e+03 3.188656410202383995e-03 1.017203554511070251e-03
5.489000000000000000e+03 4.326955880969762802e-03 1.032792846672236919e-03
5.490000000000000000e+03 3.229106776416301727e-03 1.032060128636658192e-03
5.491000000000000000e+03 3.777406644076108932e-03 1.018028822727501392e-03
5.492000000000000000e+03 3.519853577017784119e-03 1.026087556965649128e-03
5.493000000000000000e+03 2.463087206706404686e-03 1.007284270599484444e-03
5.494000000000000000e+03 8.906173170544207096e-04 9.925331687554717064e-04
5.495000000000000000e+03 1.385550247505307198e-03 9.872330119833350182e-04
5.496000000000000000e+03 3.375143278390169144e-03 1.007941435091197491e-03
5.497000000000000000e+03 4.835096187889575958e-03 1.011343905702233315e-03
5.498000000000000000e+03 5.743195302784442902e-03 1.026236219331622124e-03
5.499000000000000000e+03 4.637004807591438293e-03 1.020059920847415924e-03
5.500000000000000000e+03 5.280840676277875900e-03 1.026629004627466202e-03
5.501000000000000000e+03 5.138614680618047714e-03 1.044552074745297432e-03
5.502000000000000000e+03 4.793717525899410248e-03 1.034177839756011963e-03
5.503000000000000000e+03 3.838476259261369705e-03 1.007379847578704357e-03
5.504000000000000000e+03 3.257340984418988228e-03 1.010696985758841038e-03
5.505000000000000000e+03 2.572092227637767792e-03 9.986369404941797256e-04
5.506000000000000000e+03 2.379292156547307968e-03 1.003963174298405647e-03
5.507000000000000000e+03 7.238403428345918655e-03 1.006389269605278969e-03
5.508000000000000000e+03 4.844454582780599594e-03 1.024144818075001240e-03
5.509000000000000000e+03 3.216900397092103958e-03 1.023638527840375900e-03
5.510000000000000000e+03 5.792455747723579407e-03 1.051508123055100441e-03
5.511000000000000000e+03 5.654800217598676682e-03 1.045816577970981598e-03
5.512000000000000000e+03 5.456586834043264389e-03 1.026729587465524673e-03
5.513000000000000000e+03 4.272131249308586121e-03 1.013856730423867702e-03
5.514000000000000000e+03 5.241069477051496506e-03 1.039385912008583546e-03
5.515000000000000000e+03 5.079810507595539093e-03 1.033906592056155205e-03
5.516000000000000000e+03 5.054814741015434265e-03 1.012467197142541409e-03
5.517000000000000000e+03 3.440540516749024391e-03 1.023781369440257549e-03
5.518000000000000000e+03 5.952137522399425507e-03 1.034352346323430538e-03
5.519000000000000000e+03 5.010459572076797485e-03 1.013881061226129532e-03
5.520000000000000000e+03 7.272826507687568665e-03 1.048727543093264103e-03
5.521000000000000000e+03 4.901438485831022263e-03 1.032541273161768913e-03
5.522000000000000000e+03 5.887017585337162018e-03 1.036174944601953030e-03
5.523000000000000000e+03 7.949761115014553070e-03 1.020861091092228889e-03
5.524000000000000000e+03 7.448636926710605621e-03 1.022750278934836388e-03
5.525000000000000000e+03 4.710609558969736099e-03 1.022484502755105495e-03
5.526000000000000000e+03 5.711529403924942017e-03 1.036685192957520485e-03
5.527000000000000000e+03 6.605560425668954849e-03 1.029927749186754227e-03
5.528000000000000000e+03 4.554258193820714951e-03 9.973061969503760338e-04
5.529000000000000000e+03 4.521820228546857834e-03 1.022953190840780735e-03
5.530000000000000000e+03 5.283697042614221573e-03 1.002319739200174809e-03
5.531000000000000000e+03 5.228377878665924072e-03 1.029344624839723110e-03
5.532000000000000000e+03 5.082519724965095520e-03 1.027419697493314743e-03
5.533000000000000000e+03 4.146942868828773499e-03 1.021143281832337379e-03
5.534000000000000000e+03 6.742264144122600555e-03 1.018290873616933823e-03
5.535000000000000000e+03 5.583088379353284836e-03 1.013116445392370224e-03
5.536000000000000000e+03 5.935586523264646530e-03 1.031536608934402466e-03
5.537000000000000000e+03 5.920032970607280731e-03 1.022344571538269520e-03
5.538000000000000000e+03 3.000800264999270439e-03 1.016330323182046413e-03
5.539000000000000000e+03 4.350781440734863281e-03 1.051637227647006512e-03
5.540000000000000000e+03 6.625600159168243408e-03 1.069212565198540688e-03
5.541000000000000000e+03 6.000035908073186874e-03 1.053245272487401962e-03
5.542000000000000000e+03 6.452985107898712158e-03 1.085486495867371559e-03
5.543000000000000000e+03 5.911377258598804474e-03 1.073656021617352962e-03
5.544000000000000000e+03 5.385260097682476044e-03 1.069820602424442768e-03
5.545000000000000000e+03 4.710970912128686905e-03 1.055772765539586544e-03
5.546000000000000000e+03 4.973500501364469528e-03 1.057891291566193104e-03
5.547000000000000000e+03 4.218317568302154541e-03 1.025244477204978466e-03
5.548000000000000000e+03 3.572561545297503471e-03 1.022530719637870789e-03
5.549000000000000000e+03 4.955010022968053818e-03 1.043965923599898815e-03
5.550000000000000000e+03 5.976042710244655609e-03 1.046353136189281940e-03
5.551000000000000000e+03 6.783495191484689713e-03 1.027296646498143673e-03
5.552000000000000000e+03 6.136324256658554077e-03 1.039812224917113781e-03
5.553000000000000000e+03 5.277690477669239044e-03 1.048598205670714378e-03
5.554000000000000000e+03 4.627170041203498840e-03 1.012005261145532131e-03
5.555000000000000000e+03 2.062107902020215988e-03 1.020442461594939232e-03
5.556000000000000000e+03 4.926963709294795990e-03 1.030884101055562496e-03
5.557000000000000000e+03 4.066661000251770020e-03 1.035826397128403187e-03
5.558000000000000000e+03 4.477405920624732971e-03 1.024685334414243698e-03
5.559000000000000000e+03 7.052452303469181061e-03 1.047313562594354153e-03
5.560000000000000000e+03 5.094008520245552063e-03 1.033533131703734398e-03
5.561000000000000000e+03 3.972931299358606339e-03 1.055813743732869625e-03
5.562000000000000000e+03 1.321316813118755817e-03 1.060412032529711723e-03
5.563000000000000000e+03 5.228859954513609409e-04 1.068099751137197018e-03
5.564000000000000000e+03 4.834421444684267044e-03 1.085360767319798470e-03
5.565000000000000000e+03 6.665784399956464767e-03 1.097990199923515320e-03
5.566000000000000000e+03 4.523853771388530731e-03 1.072179526090621948e-03
5.567000000000000000e+03 4.617639351636171341e-03 1.048681209795176983e-03
5.568000000000000000e+03 6.126474589109420776e-03 1.073963358066976070e-03
5.569000000000000000e+03 8.802614174783229828e-03 1.093858154490590096e-03
5.570000000000000000e+03 5.709661170840263367e-03 1.099455403164029121e-03
5.571000000000000000e+03 4.251995123922824860e-03 1.064694137312471867e-03
5.572000000000000000e+03 4.681374412029981613e-03 1.082057482562959194e-03
5.573000000000000000e+03 8.436179719865322113e-03 1.085587078705430031e-03
5.574000000000000000e+03 2.847661264240741730e-03 1.914662308990955353e-03
5.575000000000000000e+03 2.620771527290344238e-02 4.259253852069377899e-03
5.576000000000000000e+03 1.899069175124168396e-02 5.311954766511917114e-03
5.577000000000000000e+03 2.054303698241710663e-02 5.350455176085233688e-03
5.578000000000000000e+03 6.911084987223148346e-03 5.290665663778781891e-03
5.579000000000000000e+03 5.276004318147897720e-03 4.214272834360599518e-03
5.580000000000000000e+03 2.041607629507780075e-03 1.880274736322462559e-03
5.581000000000000000e+03 3.899936331436038017e-03 1.084352959878742695e-03
5.582000000000000000e+03 6.635698955506086349e-03 1.091410988010466099e-03
5.583000000000000000e+03 5.922884680330753326e-03 1.066734082996845245e-03
5.584000000000000000e+03 3.107924247160553932e-03 1.029830076731741428e-03
5.585000000000000000e+03 4.216087516397237778e-03 1.015315880067646503e-03
5.586000000000000000e+03 5.284801125526428223e-03 1.021596486680209637e-03
5.587000000000000000e+03 6.094377487897872925e-03 1.052746083587408066e-03
5.588000000000000000e+03 4.535682499408721924e-03 1.046020188368856907e-03
5.589000000000000000e+03 6.685322150588035583e-03 1.061221351847052574e-03
5.590000000000000000e+03 3.220620797947049141e-03 1.056172186508774757e-03
5.591000000000000000e+03 5.712195299565792084e-03 1.029615174047648907e-03
5.592000000000000000e+03 3.182738553732633591e-03 1.014366978779435158e-03
5.593000000000000000e+03 3.062049159780144691e-03 9.899546857923269272e-04
5.594000000000000000e+03 4.817850887775421143e-03 9.854837553575634956e-04
5.595000000000000000e+03 8.197110146284103394e-03 1.023682649247348309e-03
5.596000000000000000e+03 6.239900831133127213e-03 1.020518597215414047e-03
5.597000000000000000e+03 1.931446488015353680e-03 1.027352991513907909e-03
5.598000000000000000e+03 3.127549076452851295e-03 1.008258550427854061e-03
5.599000000000000000e+03 6.718517746776342392e-03 9.914485272020101547e-04
5.600000000000000000e+03 5.084965843707323074e-03 9.872202062979340553e-04
5.601000000000000000e+03 4.824803210794925690e-03 9.913280373439192772e-04
5.602000000000000000e+03 7.394188549369573593e-03 9.998847963288426399e-04
5.603000000000000000e+03 5.129070486873388290e-03 1.016620895825326443e-03
5.604000000000000000e+03 7.005107589066028595e-03 1.046609249897301197e-03
5.605000000000000000e+03 6.600170861929655075e-03 1.036287751048803329e-03
5.606000000000000000e+03 5.747122690081596375e-03 1.048546750098466873e-03
5.607000000000000000e+03 4.776920191943645477e-03 1.015664311125874519e-03
5.608000000000000000e+03 5.370120983570814133e-03 9.918841533362865448e-04
5.609000000000000000e+03 8.942942135035991669e-03 9.998413734138011932e-04
5.610000000000000000e+03 7.242654915899038315e-03 9.797115344554185867e-04
5.611000000000000000e+03 7.267451379448175430e-03 9.849694324657320976e-04
5.612000000000000000e+03 5.022798664867877960e-03 9.874425595626235008e-04
5.613000000000000000e+03 5.182646214962005615e-03 9.867800399661064148e-04
5.614000000000000000e+03 5.703441333025693893e-03 9.752893238328397274e-04
5.615000000000000000e+03 6.013652775436639786e-03 9.870892390608787537e-04
5.616000000000000000e+03 6.167224608361721039e-03 9.742425172589719296e-04
5.617000000000000000e+03 4.557322245091199875e-03 9.796579834073781967e-04
5.618000000000000000e+03 2.949615241959691048e-03 9.579082834534347057e-04
5.619000000000000000e+03 1.065703108906745911e-03 9.494320256635546684e-04
5.620000000000000000e+03 3.789766924455761909e-03 9.509494993835687637e-04
5.621000000000000000e+03 4.193515982478857040e-03 9.738032240420579910e-04
5.622000000000000000e+03 3.733707591891288757e-03 9.928166400641202927e-04
5.623000000000000000e+03 4.502558615058660507e-03 9.954152628779411316e-04
5.624000000000000000e+03 5.087867844849824905e-03 9.975199354812502861e-04
5.625000000000000000e+03 3.681827103719115257e-03 9.927081409841775894e-04
5.626000000000000000e+03 5.892958492040634155e-03 9.781396947801113129e-04
5.627000000000000000e+03 5.926722660660743713e-03 9.741476387716829777e-04
5.628000000000000000e+03 3.192417789250612259e-03 9.493962279520928860e-04
5.629000000000000000e+03 3.357734531164169312e-03 9.481567540206015110e-04
5.630000000000000000e+03 4.657094366848468781e-03 9.553120471537113190e-04
5.631000000000000000e+03 5.374999251216650009e-03 9.663273231126368046e-04
5.632000000000000000e+03 6.622371263802051544e-03 9.695691987872123718e-04
5.633000000000000000e+03 5.548527929931879044e-03 9.629696141928434372e-04
5.634000000000000000e+03 4.367084242403507233e-03 9.411884238943457603e-04
5.635000000000000000e+03 4.480103496462106705e-03 9.467673371545970440e-04
5.636000000000000000e+03 5.775307305157184601e-03 9.386799065396189690e-04
5.637000000000000000e+03 5.195180885493755341e-03 9.310603491030633450e-04
5.638000000000000000e+03 4.527700599282979965e-03 9.435772662982344627e-04
5.639000000000000000e+03 3.581616561859846115e-03 9.627629187889397144e-04
5.640000000000000000e+03 7.039484102278947830e-03 9.589252877049148083e-04
5.641000000000000000e+03 6.267149467021226883e-03 9.688587160781025887e-04
5.642000000000000000e+03 5.163016263395547867e-03 9.522553882561624050e-04
5.643000000000000000e+03 3.282791702076792717e-03 9.619771735742688179e-04
5.644000000000000000e+03 4.750677384436130524e-03 9.748861775733530521e-04
5.645000000000000000e+03 5.585819017142057419e-03 9.740868699736893177e-04
5.646000000000000000e+03 8.562123402953147888e-03 9.841148275882005692e-04
5.647000000000000000e+03 7.272926159203052521e-03 9.558910387568175793e-04
5.648000000000000000e+03 5.313609726727008820e-03 9.591458365321159363e-04
5.649000000000000000e+03 5.666759796440601349e-03 9.501198655925691128e-04
5.650000000000000000e+03 5.761344917118549347e-03 9.432890801690518856e-04
5.651000000000000000e+03 7.387019228190183640e-03 9.535765275359153748e-04
5.652000000000000000e+03 4.976459778845310211e-03 9.537086589261889458e-04
5.653000000000000000e+03 6.924550980329513550e-03 9.581636986695230007e-04
5.654000000000000000e+03 5.724444054067134857e-03 9.579153265804052353e-04
5.655000000000000000e+03 5.143043585121631622e-03 9.519836748950183392e-04
5.656000000000000000e+03 6.701691076159477234e-03 9.470901568420231342e-04
5.657000000000000000e+03 7.163810543715953827e-03 9.377606911584734917e-04
5.658000000000000000e+03 5.437558982521295547e-03 9.146365919150412083e-04
5.659000000000000000e+03 4.846718627959489822e-03 9.125106735154986382e-04
5.660000000000000000e+03 4.490439314395189285e-03 9.164326475001871586e-04
5.661000000000000000e+03 5.704222712665796280e-03 9.254386532120406628e-04
5.662000000000000000e+03 4.396000877022743225e-03 9.140895563177764416e-04
5.663000000000000000e+03 5.753741133958101273e-03 9.419176494702696800e-04
5.664000000000000000e+03 7.928782142698764801e-03 9.487849893048405647e-04
5.665000000000000000e+03 6.784641183912754059e-03 9.468039497733116150e-04
5.666000000000000000e+03 6.036818958818912506e-03 9.442670852877199650e-04
5.667000000000000000e+03 4.941898863762617111e-03 9.435160900466144085e-04
5.668000000000000000e+03 3.006828250363469124e-03 9.479973814450204372e-04
5.669000000000000000e+03 4.260951653122901917e-03 9.383233264088630676e-04
5.670000000000000000e+03 5.671340506523847580e-03 9.329197928309440613e-04
5.671000000000000000e+03 7.504261564463376999e-03 9.590126574039459229e-04
5.672000000000000000e+03 5.816598422825336456e-03 9.339679963886737823e-04
5.673000000000000000e+03 6.345353089272975922e-03 9.406802128069102764e-04
5.674000000000000000e+03 6.311122328042984009e-03 9.451173245906829834e-04
5.675000000000000000e+03 5.517448298633098602e-03 9.289758745580911636e-04
5.676000000000000000e+03 3.719935193657875061e-03 9.186206152662634850e-04
5.677000000000000000e+03 5.670214537531137466e-03 9.298459626734256744e-04
5.678000000000000000e+03 7.123133633285760880e-03 9.341016993857920170e-04
5.679000000000000000e+03 6.246054079383611679e-03 9.321667603217065334e-04
5.680000000000000000e+03 3.846921958029270172e-03 9.253444732166826725e-04
5.681000000000000000e+03 5.736106075346469879e-03 9.267192217521369457e-04
5.682000000000000000e+03 4.563743248581886292e-03 9.197072358801960945e-04
5.683000000000000000e+03 5.476099438965320587e-03 9.237150661647319794e-04
5.684000000000000000e+03 4.951570183038711548e-03 9.079491719603538513e-04
5.685000000000000000e+03 6.496455520391464233e-03 9.291750029660761356e-04
5.686000000000000000e+03 6.805028300732374191e-03 9.186604293063282967e-04
5.687000000000000000e+03 3.582353005185723305e-03 9.330990724265575409e-04
5.688000000000000000e+03 5.848086439073085785e-03 9.469108190387487411e-04
5.689000000000000000e+03 5.779873114079236984e-03 9.253200259990990162e-04
5.690000000000000000e+03 8.404962718486785889e-03 9.366268641315400600e-04
5.691000000000000000e+03 4.148697480559349060e-03 9.222392691299319267e-04
5.692000000000000000e+03 4.348171409219503403e-03 9.316086070612072945e-04
5.693000000000000000e+03 4.523908253759145737e-03 9.365127189084887505e-04
5.694000000000000000e+03 5.069390870630741119e-03 9.158013272099196911e-04
5.695000000000000000e+03 6.483181379735469818e-03 9.399724076502025127e-04
5.696000000000000000e+03 6.035479716956615448e-03 9.366976446472108364e-04
5.697000000000000000e+03 4.484246950596570969e-03 9.225991088896989822e-04
5.698000000000000000e+03 4.317149054259061813e-03 9.318765951320528984e-04
5.699000000000000000e+03 7.435080129653215408e-03 9.346587467007339001e-04
5.700000000000000000e+03 6.911133415997028351e-03 9.410627535544335842e-04
5.701000000000000000e+03 4.411795176565647125e-03 9.161038906313478947e-04
5.702000000000000000e+03 6.506040692329406738e-03 9.525572531856596470e-04
5.703000000000000000e+03 5.072330590337514877e-03 9.204308735206723213e-04
5.704000000000000000e+03 4.321103915572166443e-03 9.238636121153831482e-04
5.705000000000000000e+03 2.853092737495899200e-03 9.171211859211325645e-04
5.706000000000000000e+03 7.344121579080820084e-03 9.304848499596118927e-04
5.707000000000000000e+03 6.643889471888542175e-03 9.197519393637776375e-04
5.708000000000000000e+03 3.414970356971025467e-03 9.093579719774425030e-04
5.709000000000000000e+03 4.927163477987051010e-03 9.060112060979008675e-04
5.710000000000000000e+03 6.109966430813074112e-03 9.202630026265978813e-04
5.711000000000000000e+03 6.266923621296882629e-03 9.299241937696933746e-04
5.712000000000000000e+03 6.717008538544178009e-03 9.238114580512046814e-04
5.713000000000000000e+03 4.621458705514669418e-03 9.228467824868857861e-04
5.714000000000000000e+03 3.882320132106542587e-03 9.115771972574293613e-04
5.715000000000000000e+03 4.910921212285757065e-03 9.253242169506847858e-04
5.716000000000000000e+03 3.629177808761596680e-03 9.003863087855279446e-04
5.717000000000000000e+03 3.772163996472954750e-03 9.024353930726647377e-04
5.718000000000000000e+03 4.825379699468612671e-03 9.282929822802543640e-04
5.719000000000000000e+03 4.623917397111654282e-03 9.312708862125873566e-04
5.720000000000000000e+03 5.931941792368888855e-03 9.320519166067242622e-04
5.721000000000000000e+03 4.580829758197069168e-03 9.171539568342268467e-04
5.722000000000000000e+03 3.133711637929081917e-03 9.108282392844557762e-04
5.723000000000000000e+03 3.322047181427478790e-03 9.045953629538416862e-04
5.724000000000000000e+03 4.373071715235710144e-03 9.133698185905814171e-04
5.725000000000000000e+03 5.222126841545104980e-03 9.163064532913267612e-04
5.726000000000000000e+03 4.914998076856136322e-03 9.291748865507543087e-04
5.727000000000000000e+03 5.421738605946302414e-03 9.213693556375801563e-04
5.728000000000000000e+03 4.291111603379249573e-03 9.192944271489977837e-04
5.729000000000000000e+03 3.491390263661742210e-03 9.261956438422203064e-04
5.730000000000000000e+03 4.983568564057350159e-03 9.141627815552055836e-04
5.731000000000000000e+03 5.460476037114858627e-03 9.122597984969615936e-04
5.732000000000000000e+03 5.029896739870309830e-03 9.050457156263291836e-04
5.733000000000000000e+03 5.500550381839275360e-03 9.155058069154620171e-04
5.734000000000000000e+03 4.472106229513883591e-03 9.228205890394747257e-04
5.735000000000000000e+03 6.135444156825542450e-03 9.255672921426594257e-04
5.736000000000000000e+03 6.631154101341962814e-03 9.224821114912629128e-04
5.737000000000000000e+03 5.547567736357450485e-03 9.029565844684839249e-04
5.738000000000000000e+03 3.886796999722719193e-03 9.075666312128305435e-04
5.739000000000000000e+03 5.617438582703471184e-04 8.891284232959151268e-04
5.740000000000000000e+03 2.782437019050121307e-03 8.859646623022854328e-04
5.741000000000000000e+03 5.344487261027097702e-03 9.294903720729053020e-04
5.742000000000000000e+03 4.934781696647405624e-03 9.110264363698661327e-04
5.743000000000000000e+03 4.742884077131748199e-03 9.091009269468486309e-04
5.744000000000000000e+03 1.683070324361324310e-03 9.070232626982033253e-04
5.745000000000000000e+03 4.118421114981174469e-03 8.963325526565313339e-04
5.746000000000000000e+03 2.977031050249934196e-03 8.871978498063981533e-04
5.747000000000000000e+03 4.992376547306776047e-03 8.951158961281180382e-04
5.748000000000000000e+03 6.592758931219577789e-03 9.141094633378088474e-04
5.749000000000000000e+03 5.148056894540786743e-03 9.134744759649038315e-04
5.750000000000000000e+03 6.871961057186126709e-03 8.996956748887896538e-04
5.751000000000000000e+03 5.578099284321069717e-03 9.030361543409526348e-04
5.752000000000000000e+03 7.169507443904876709e-03 9.050318622030317783e-04
5.753000000000000000e+03 5.118223838508129120e-03 9.088259539566934109e-04
5.754000000000000000e+03 5.106817930936813354e-03 8.879155502654612064e-04
5.755000000000000000e+03 5.209304392337799072e-03 8.897590450942516327e-04
5.756000000000000000e+03 2.817332046106457710e-03 8.737546741031110287e-04
5.757000000000000000e+03 2.436253242194652557e-03 8.815983892418444157e-04
5.758000000000000000e+03 5.356001202017068863e-03 8.954756776802241802e-04
5.759000000000000000e+03 5.029553081840276718e-03 8.970153867267072201e-04
5.760000000000000000e+03 4.502331372350454330e-03 8.907336159609258175e-04
5.761000000000000000e+03 4.705286119133234024e-03 8.769069681875407696e-04
5.762000000000000000e+03 4.614042118191719055e-03 8.840128430165350437e-04
5.763000000000000000e+03 5.656270310282707214e-03 8.880484965629875660e-04
5.764000000000000000e+03 1.753039890900254250e-03 8.700005128048360348e-04
5.765000000000000000e+03 2.598786959424614906e-03 8.892165496945381165e-04
5.766000000000000000e+03 3.497901838272809982e-03 9.014256647787988186e-04
5.767000000000000000e+03 5.581729579716920853e-03 8.852529572322964668e-04
5.768000000000000000e+03 3.206476569175720215e-03 8.858719374984502792e-04
5.769000000000000000e+03 3.084704047068953514e-03 8.973050280474126339e-04
5.770000000000000000e+03 4.237419925630092621e-03 8.814920438453555107e-04
5.771000000000000000e+03 8.745162747800350189e-03 8.985443273559212685e-04
5.772000000000000000e+03 5.358438938856124878e-03 9.118091547861695290e-04
5.773000000000000000e+03 4.816790577024221420e-03 8.963242871686816216e-04
5.774000000000000000e+03 5.360236391425132751e-03 8.793091983534395695e-04
5.775000000000000000e+03 3.694905666634440422e-03 8.891775505617260933e-04
5.776000000000000000e+03 3.487196750938892365e-03 8.850623271428048611e-04
5.777000000000000000e+03 4.427178762853145599e-03 8.842163952067494392e-04
5.778000000000000000e+03 3.790847957134246826e-03 8.964480366557836533e-04
5.779000000000000000e+03 5.239524878561496735e-03 9.007534827105700970e-04
5.780000000000000000e+03 4.765612538903951645e-03 8.913101628422737122e-04
5.781000000000000000e+03 3.660925896838307381e-03 8.882530964910984039e-04
5.782000000000000000e+03 6.334159057587385178e-03 9.008251363411545753e-04
5.783000000000000000e+03 6.802956573665142059e-03 8.846513810567557812e-04
5.784000000000000000e+03 5.112744402140378952e-03 8.910100441426038742e-04
5.785000000000000000e+03 7.892713882029056549e-03 8.922591223381459713e-04
5.786000000000000000e+03 5.058526527136564255e-03 8.878212538547813892e-04
5.787000000000000000e+03 4.744772333651781082e-03 9.023234597407281399e-04
5.788000000000000000e+03 4.896317142993211746e-03 8.793292217887938023e-04
5.789000000000000000e+03 6.941535975784063339e-03 9.014037786982953548e-04
5.790000000000000000e+03 5.866650491952896118e-03 8.922159904614090919e-04
5.791000000000000000e+03 5.199471954256296158e-03 8.711405098438262939e-04
5.792000000000000000e+03 4.900672938674688339e-03 8.704394567757844925e-04
5.793000000000000000e+03 5.030104890465736389e-03 8.948417380452156067e-04
5.794000000000000000e+03 3.944016527384519577e-03 8.810628787614405155e-04
5.795000000000000000e+03 4.889269825071096420e-03 8.845522534102201462e-04
5.796000000000000000e+03 5.356921348720788956e-03 8.878162479959428310e-04
5.797000000000000000e+03 4.205822478979825974e-03 8.864906849339604378e-04
5.798000000000000000e+03 5.061723291873931885e-03 8.770729764364659786e-04
5.799000000000000000e+03 6.005285307765007019e-03 8.680578321218490601e-04
5.800000000000000000e+03 5.999137647449970245e-03 8.779748459346592426e-04
5.801000000000000000e+03 7.490973919630050659e-03 8.908855379559099674e-04
5.802000000000000000e+03 5.629026796668767929e-03 8.900372195057570934e-04
5.803000000000000000e+03 3.853512462228536606e-03 8.723363862372934818e-04
5.804000000000000000e+03 2.753817709162831306e-03 8.820728398859500885e-04
5.805000000000000000e+03 4.341307096183300018e-03 8.895568316802382469e-04
5.806000000000000000e+03 7.695498876273632050e-03 8.994289091788232327e-04
5.807000000000000000e+03 4.596437793225049973e-03 8.893386111594736576e-04
5.808000000000000000e+03 4.562416579574346542e-03 8.798366761766374111e-04
5.809000000000000000e+03 2.777530811727046967e-03 8.760613272897899151e-04
5.810000000000000000e+03 4.194512963294982910e-03 8.813182939775288105e-04
5.811000000000000000e+03 5.869596730917692184e-03 8.829385624267160892e-04
5.812000000000000000e+03 5.100314039736986160e-03 8.811210864223539829e-04
5.813000000000000000e+03 2.466185018420219421e-03 8.847873541526496410e-04
5.814000000000000000e+03 6.132458336651325226e-03 8.933893986977636814e-04
5.815000000000000000e+03 5.111514125019311905e-03 8.749454282224178314e-04
5.816000000000000000e+03 4.257686901837587357e-03 8.662951877340674400e-04
5.817000000000000000e+03 3.707648487761616707e-03 8.702159975655376911e-04
5.818000000000000000e+03 3.639102447777986526e-03 8.626196067780256271e-04
5.819000000000000000e+03 3.321812022477388382e-03 8.668850059621036053e-04
5.820000000000000000e+03 3.121516900137066841e-03 8.833672618493437767e-04
5.821000000000000000e+03 4.253683146089315414e-03 8.844775147736072540e-04
5.822000000000000000e+03 5.275406874716281891e-03 8.775745518505573273e-04
5.823000000000000000e+03 3.918526694178581238e-03 8.754796581342816353e-04
5.824000000000000000e+03 4.195021465420722961e-03 8.833403117023408413e-04
5.825000000000000000e+03 4.731494002044200897e-03 8.860376547090709209e-04
5.826000000000000000e+03 3.750072326511144638e-03 8.800071082077920437e-04
5.827000000000000000e+03 3.589900210499763489e-03 8.717054151929914951e-04
5.828000000000000000e+03 6.674373056739568710e-03 8.944672299548983574e-04
5.829000000000000000e+03 6.770340725779533386e-03 8.821099763736128807e-04
5.830000000000000000e+03 6.250116508454084396e-03 8.772479486651718616e-04
5.831000000000000000e+03 5.366716533899307251e-03 8.891390752978622913e-04
5.832000000000000000e+03 5.153274629265069962e-03 8.743308717384934425e-04
5.833000000000000000e+03 5.774739664047956467e-03 8.641509339213371277e-04
5.834000000000000000e+03 5.522977095097303391e-03 9.014302631840109825e-04
5.835000000000000000e+03 6.758360657840967178e-03 8.986260509118437767e-04
5.836000000000000000e+03 6.586605682969093323e-03 9.002179140225052834e-04
5.837000000000000000e+03 4.138506483286619186e-03 8.776413742452859879e-04
5.838000000000000000e+03 5.624392535537481308e-03 8.746779058128595352e-04
5.839000000000000000e+03 3.831391688436269760e-03 8.729503606446087360e-04
5.840000000000000000e+03 4.170467611402273178e-03 8.675935678184032440e-04
5.841000000000000000e+03 4.082818049937486649e-03 8.773255394771695137e-04
5.842000000000000000e+03 5.448620766401290894e-03 8.917693048715591431e-04
5.843000000000000000e+03 3.748252522200345993e-03 8.822968811728060246e-04
5.844000000000000000e+03 4.081747028976678848e-03 8.809755672700703144e-04
5.845000000000000000e+03 5.100537091493606567e-03 8.855013875290751457e-04
5.846000000000000000e+03 6.758762523531913757e-03 8.917882223613560200e-04
5.847000000000000000e+03 5.428162403404712677e-03 8.780581410974264145e-04
5.848000000000000000e+03 6.448125932365655899e-03 8.789125131443142891e-04
5.849000000000000000e+03 6.182658951729536057e-03 8.884103153832256794e-04
5.850000000000000000e+03 5.024053622037172318e-03 8.799628121778368950e-04
5.851000000000000000e+03 7.363446988165378571e-03 8.842052193358540535e-04
5.852000000000000000e+03 3.811368951573967934e-03 8.622777531854808331e-04
5.853000000000000000e+03 4.015267360955476761e-03 8.653283002786338329e-04
5.854000000000000000e+03 5.619287956506013870e-03 8.747731335461139679e-04
5.855000000000000000e+03 5.104225594550371170e-03 8.868490695022046566e-04
5.856000000000000000e+03 2.407619496807456017e-03 8.697144221514463425e-04
5.857000000000000000e+03 3.343420336022973061e-03 8.678443264216184616e-04
5.858000000000000000e+03 4.135213326662778854e-03 8.592674857936799526e-04
5.859000000000000000e+03 8.649281226098537445e-03 9.021353325806558132e-04
5.860000000000000000e+03 8.243751712143421173e-03 8.993039955385029316e-04
5.861000000000000000e+03 3.846430685371160507e-03 8.682206971570849419e-04
5.862000000000000000e+03 5.594089161604642868e-03 8.971571223810315132e-04
5.863000000000000000e+03 5.673487670719623566e-03 9.368432220071554184e-04
5.864000000000000000e+03 5.990678444504737854e-03 9.826821042224764824e-04
5.865000000000000000e+03 4.969116766005754471e-03 1.003032666631042957e-03
5.866000000000000000e+03 6.509852129966020584e-03 1.055613975040614605e-03
